date,capital,period_return,unlev_return,leverage,turnover,gross_exposure,n_long,n_short
2022-02-07,1685598.2319699167,0.013387023946452761,0.011923750597909639,1.1727595927067669,1.193337896577629,2.106927215239648,1,7
2022-03-09,1722842.5786419385,0.0220956251410486,0.018915454650561613,1.1805506099953484,0.4700527700225249,2.051789148833603,0,8
2022-04-07,1851217.1843742384,0.07451325345899762,0.06294331600431932,1.1870754273638968,0.4104205730611059,2.0242683903012715,1,7
2022-05-09,1757596.8517713554,-0.050572311770393,-0.043057578586699646,1.166085759667201,0.7269650693822735,2.332171519334402,0,8
2022-06-08,1891244.097663295,0.07603976176746466,0.06598987562240444,1.1525002369359638,0.027171045462474286,2.3050004738719276,0,8
2022-07-11,1700291.3912968764,-0.1009667163547784,-0.08921522301746729,1.1314851643925272,0.042030145086873194,2.2629703287850544,0,8
2022-08-09,1781520.2715249027,0.04777350555546252,0.04483810895031158,1.0727542525757685,0.6535329968797146,1.6094373319053399,0,8
2022-09-08,2012105.2917086163,0.12943160056570285,0.12123611234399456,1.0698041707561872,0.5345961323364065,2.1396083415123743,0,8
2022-10-07,1947999.0174232288,-0.03186029804183379,-0.031768233721402,1.0007234783080876,0.1381613848961991,2.001446956616175,0,8
2022-11-07,1819759.6136525918,-0.06583134930954397,-0.06563352346192206,0.9989333945722308,0.5356618399800247,1.7646301782666542,1,7
2022-12-07,1841848.7339011896,0.012138482513226571,0.012483061285544075,0.9790072806720251,0.16505074079233245,1.8554679666242222,1,7
2023-01-09,1868551.47902484,0.014497794868904228,0.01520399146819023,0.9847855351388591,0.9497520106882713,1.4927102665804943,3,5
2023-02-08,1822319.5776980566,-0.02474210737341361,-0.024937083703532464,0.9903400607455355,0.09182876728153144,1.5845390338620258,3,5
2023-03-10,1691261.3307863718,-0.0719183663039151,-0.07189074441916553,0.9914837548685329,1.2797221738136766,1.849638800913124,0,8
2023-04-11,1698224.540508923,0.004117169591593028,0.0059171208764934695,0.9695029656816357,3.238993292928221,1.6934303544827678,7,1
2023-05-10,1699297.8027923652,0.0006319907985316667,0.0007247586724532414,0.9751218899542701,0.1494744958233717,1.8429048503061396,7,1
2023-06-09,1769815.1871958496,0.041497955383457075,0.04347292677619691,0.980615452509,2.264536758147754,1.8736799881254944,4,4
2023-07-12,1788749.2856973098,0.010698347849223725,0.010964636062739341,0.9797645300786082,0.08882730053809312,1.9595290601572164,4,4
2023-08-10,1798544.5798032165,0.005476057591876637,0.00559729313322347,0.9851332492320376,0.0760439587199429,1.9022756184742764,4,4
2023-09-11,1793462.3880041915,-0.0028257246754377924,-0.0028283078508026804,0.990590941728242,0.04805707602756995,1.9503326945018462,4,4
2023-10-10,1801914.8034769585,0.004712903671301988,0.00498870709795976,0.9956909407358111,0.5086135842419672,1.9342101952363366,3,5
2023-11-08,1786026.2634917167,-0.008817586688662251,-0.00877408197896612,1.0010855042281344,0.06796081321993189,2.0021710084562687,3,5
2023-12-07,1861674.9895926418,0.04235588672309352,0.0426469464840926,1.0055203426089616,1.0529710336346363,1.9658074133826624,5,3
2024-01-09,1935579.4105925895,0.03969781052713123,0.03977321082546009,1.0047339340181993,0.5273681081370369,1.9880561244429316,6,2
2024-02-08,1959053.484348767,0.01212767279281546,0.01207855700301258,1.0049724641545315,0.021888803866131346,2.009944928309063,6,2
2024-03-11,1916857.025758938,-0.021539207033878478,-0.020822486631531106,1.0100449888285374,1.0151175135025434,2.020089977657075,8,0
2024-04-10,1924908.7081683443,0.004200460598368564,0.005150619382712718,1.0120081392824007,2.024016278564802,2.0240162785648015,4,4
2024-05-09,1944930.317237097,0.010401329155918355,0.010230965646392726,1.0171548000836848,0.010293321602568017,2.0343096001673695,4,4
2024-06-10,2002650.6142909161,0.029677308509342637,0.02906895761596364,1.022201646287544,0.07405564311647936,1.9779179187643976,4,4
2024-07-11,1900432.2252920305,-0.05104154877014257,-0.04926441927052333,1.0249677138236357,1.0942191551704177,2.0499354276472714,6,2
2024-08-09,1967689.7985536663,0.03539067185166299,0.03531951016566737,1.016642589389473,1.0332928382577984,2.033285178778946,8,0
2024-09-10,2029100.29627172,0.031209440514044912,0.03071431802517638,1.0179036203586644,0.10955000125901618,1.9281487859120998,8,0
2024-10-09,2083355.7881235564,0.026738693967728343,0.026262797479094352,1.0202599136576813,0.11237104140326284,2.0405198273153626,8,0
2024-11-07,2119783.169665291,0.017484954681957814,0.017087169187846363,1.0234674961172774,0.00641516491919214,2.0469349922345548,8,0
2024-12-09,2058567.6723352554,-0.028878188206250044,-0.027842438617224297,1.0278530613092458,0.5205048784425755,2.0557061226184916,7,1
2025-01-09,2095025.3229394446,0.01771020262978848,0.017733113508842907,1.0276936893970372,1.0280124332214544,2.0553873787940744,5,3
2025-02-10,1891350.285132946,-0.09721841334152971,-0.0939205795263581,1.0319310207722012,0.5977076787565754,1.9863572045490918,4,4
2025-03-12,1895381.4779104237,0.0021313834931397835,0.00297498107937217,0.9966960247952762,1.6675366450232372,1.8138645967187688,5,3
2025-04-10,1763959.1016600963,-0.06933821913001637,-0.06855510357034027,1.0012345198492094,1.396965847107789,1.5764932999795729,3,5
2025-05-12,1749372.4671220498,-0.00826925892120683,-0.008291081436721786,0.9856771860601928,0.19385820252599614,1.3826350974535766,3,5
2025-06-11,1798509.725256101,0.028088505482705143,0.028876413480626053,0.9894975755118595,0.9692712917046161,1.557990566371425,7,1
2025-07-11,1808290.335993367,0.0054381750623413855,0.0056976734961767805,0.9918057913023466,0.4256210162332679,1.9836115826046932,7,1
2025-08-11,1862271.8652344209,0.029852246714242078,0.029997131372165635,0.9961821528742144,0.0607203922650463,1.9382084558411843,7,1
2025-09-10,1924812.4386330056,0.0335829448783046,0.03391957038131374,0.9982781004717074,0.5564388215393378,1.9965562009434148,8,0
2025-10-09,1922003.0456644092,-0.0014595671309104467,-0.0014587338630769053,0.9996385815853859,0.00272096222735696,1.9992771631707718,8,0
2025-11-07,1951177.9834154616,0.015179444078855213,0.015126501701638262,1.0037733188837108,0.00826947459664984,2.0075466377674216,8,0
2025-12-09,2010410.9781065302,0.030357555894200725,0.030378336912345788,1.0077059839489082,0.5097519895722502,2.0154119678978164,7,1
2026-01-09,2014467.357717808,0.00201768675930058,0.0022497572306023894,1.0097219207370802,0.5078848655507981,2.0194438414741605,8,0
2026-02-10,1886982.1218438384,-0.06328483575846962,-0.06241211055235435,1.0139160661767248,0.008388290879289162,2.0278321323534496,8,0
2026-03-12,1965273.3090418081,0.041490158434287945,0.04248235726665613,1.001885688620862,2.144614660106633,1.8869888494885405,4,4
2026-04-13,2108468.0543784457,0.07286250959488876,0.07285575333665775,1.0012019141420962,0.16162020407480598,1.8650608624089116,4,4
2026-05-12,2132100.054215919,0.011208137485602085,0.011380788034111456,0.9900642968228427,0.11914883336059315,1.9563656524713708,4,4
2026-06-11,2203284.916427758,0.03338720529136574,0.03360530558716465,0.9939800250756777,0.03159439767998462,1.9879600501513555,4,4
