date,capital,period_return,borrow_cost,turnover,ic,n_long,n_short,ret_value,ret_momentum,ret_quality,ret_low_vol,ret_size
2019-11-04,1001039.6936811714,-0.03253609326404805,0.0025,0.48598130841121484,-0.014441543645802864,107,107,-0.04224147097585943,0.01364928537173998,-0.04358530102831781,-0.02306534723375752,0.011220866966036091
2019-12-04,969606.799485533,-0.030448818827478533,0.0025,0.6542056074766354,-0.09101435654511246,107,107,0.018023372289745734,-0.04553200237045833,-0.016454319263639657,-0.03329199688733373,0.012529560838658756
2020-01-06,948314.5039645074,-0.021246237696309175,0.0025,0.4859813084112149,-0.018469996346141923,107,107,-0.04262053473753205,0.04007502931313633,-0.011501334656632644,-0.021972480799701335,0.0033101377853743796
2020-02-05,936632.7175911472,-0.011625687014324995,0.0025,0.46728971962616817,0.03646417900268138,107,107,-0.0412210534160846,0.054890263134003185,-0.04475247499992445,-0.016490542375570467,0.013387100447556963
2020-03-06,916687.6874371769,-0.02015124142008597,0.0025,0.7777777777777777,-0.0046622625973035264,108,108,-0.04669120818191769,-0.004701605937974857,0.005548059458120166,0.054498231456442066,-0.024680807134333255
2020-04-06,905117.9910840766,-0.010697553859239857,0.0025,1.2962962962962963,-0.050932273430292975,108,108,0.0772654101471021,0.013953543443805269,-0.028959552553789056,-0.20109827294167665,0.09803556179701547
2020-05-06,768950.379696357,-0.14933123958277075,0.0025,0.8703703703703702,-0.2313337865356472,108,108,0.10241292829081805,-0.26432257389506597,-0.0634193760626246,-0.32014849156608916,0.16028310335899787
2020-06-05,800008.4825623299,0.04154753126718773,0.0025,0.7407407407407407,0.14240318208167732,108,108,-0.07465290816017495,0.14173803352006467,-0.04225712922048338,0.042636931127512614,-0.019166490824976935
2020-07-07,760464.8276838998,-0.04855688830612963,0.0025,0.6111111111111112,-0.003029175884520659,108,108,-0.06451921878560316,-0.01273924483913743,-0.03056994724163895,-0.12550498769922266,0.1042792033271722
2020-08-05,736488.7345565438,-0.0305048518307096,0.0025,0.7037037037037037,-0.07124622391820279,108,108,0.024250450081332156,-0.0653304549710681,0.042263113705465524,-0.04996846975082865,0.05677045765404241
2020-09-03,736518.6083994759,0.0010599905891156758,0.0024999999999999996,0.6788990825688072,0.0378045996097804,109,109,-0.018260704290872967,0.026616618864452102,0.004791094730791196,-0.028854550994318755,-0.0070422914523902615
2020-10-05,738264.6739820463,0.0031161361727933806,0.0024999999999999996,0.4954128440366973,-0.013923729335958606,109,109,0.03339290481570748,-0.04246566597030066,0.0073296725299916874,-0.011332238818828954,0.026499406788551803
2020-11-03,629846.4930463387,-0.14615683752930655,0.0024999999999999996,0.5454545454545456,-0.193834852908474,110,110,0.04922769447109584,-0.13979189053904678,0.009032727468431253,-0.20775506612297384,0.08672384344896976
2020-12-03,627871.9731620096,-0.0022914051409258563,0.0024999999999999996,0.5636363636363636,0.10505326284226306,110,110,-0.029283321793971213,0.04078657077995104,-0.03570921385666731,-0.044407971688792486,0.07238536348347444
2021-01-05,630350.2251704348,0.00468688071097362,0.0024999999999999996,0.4909090909090909,0.03639638256440448,110,110,-0.010203963753747363,0.05290534962694417,0.017133010453016892,-0.10443375546221927,0.05123248998937998
2021-02-04,657281.2114140397,0.043378329241895296,0.0024999999999999996,0.4181818181818182,0.05651434520628197,110,110,0.11413529633603717,-0.12923294096299975,0.03675302675151469,-0.04083223248753277,0.11898461794062767
2021-03-08,658659.9785161823,0.0033722361285136726,0.0025000000000000005,0.8468468468468469,0.028698641243118293,111,111,-0.010741882709905752,0.036845710083352655,-0.007453928134445818,-0.004732915489700521,-0.00771562237393221
2021-04-07,687786.7348052708,0.04591731499783645,0.0025000000000000005,1.081081081081081,0.13282624609757954,111,111,0.05617102820433573,-0.0066968024817238864,0.017911766032044564,0.027984517768618815,0.028265720534666194
2021-05-06,696710.9429666873,0.014007369486480993,0.002499999999999999,0.6785714285714286,0.03649428546829368,112,112,0.006498098638980992,0.009009006398784436,0.017369612718829343,-0.07100759764575502,0.02818088597284629
2021-06-07,678117.973715618,-0.025355342324653446,0.002499999999999999,0.9107142857142856,-0.0498497943337801,112,112,-0.0375056332473515,0.003141596259531332,0.025088755187934887,0.01998739838459747,-0.02280688211527812
2021-07-07,677421.0235098007,0.0002468795695166983,0.0025,0.8495575221238937,0.05288642028993784,113,113,-0.002354476137304327,-0.014267660279735592,0.01424037742110108,0.023488200589667094,0.016662135511866103
2021-08-05,690019.3949814218,0.01950974309904686,0.0025,0.5964912280701755,0.0724024518712779,114,114,0.003759684972280887,0.017159683152660286,0.03735182533945995,-0.017293622035489422,0.010843748850022565
2021-09-03,712715.1434204691,0.03395262641287316,0.0025,0.6842105263157894,0.11418679946654874,114,114,0.02647558918970202,0.006934477296253596,0.030471551512241325,-0.01186019849590035,0.040198132997043695
2021-10-05,683912.4911297661,-0.03980613410808241,0.0025,0.42105263157894735,-0.06804042858808478,114,114,-0.042162013713095414,0.01773040813232126,-0.03214332565301545,-0.049410245541097624,0.007399856251621045
2021-11-03,721497.7064356336,0.055754877625401926,0.0025000000000000005,0.5043478260869564,0.12934649851376986,115,115,0.009232447017120482,-0.002410743491807782,-0.00994530874992543,0.07565066696645523,0.059084872109811656
